listing_id,observed_nights,occupied_nights,occupancy_rate,estimated_revenue,average_booked_price
1976382,365,0,0.0,0.0,
1978743,365,25,0.0684931506849315,0.0,
1980283,365,28,0.07671232876712329,0.0,
1980395,365,23,0.06301369863013699,0.0,
1983713,365,5,0.0136986301369863,0.0,
1984692,365,88,0.2410958904109589,0.0,
1984962,365,0,0.0,0.0,
2004931,365,97,0.26575342465753427,0.0,
2011193,365,211,0.5780821917808219,0.0,
2016613,365,25,0.0684931506849315,0.0,
2020505,365,209,0.5726027397260274,0.0,
2026794,365,280,0.7671232876712328,0.0,
2027236,365,2,0.005479452054794521,0.0,
2032805,365,25,0.0684931506849315,0.0,
2033191,365,19,0.052054794520547946,0.0,
2037250,365,0,0.0,0.0,
2039149,365,241,0.6602739726027397,0.0,
2051658,365,103,0.2821917808219178,0.0,
2056276,365,0,0.0,0.0,
2060441,365,162,0.4438356164383562,0.0,
2061463,365,241,0.6602739726027397,0.0,
2068301,365,267,0.7315068493150685,0.0,
2069917,365,8,0.021917808219178082,0.0,
2071305,365,153,0.4191780821917808,0.0,
2075094,365,0,0.0,0.0,
2103939,365,284,0.7780821917808219,0.0,
2110357,365,13,0.03561643835616438,0.0,
2112625,365,73,0.2,0.0,
2130652,365,63,0.1726027397260274,0.0,
2134911,365,0,0.0,0.0,
2149219,365,77,0.21095890410958903,0.0,
2150760,365,0,0.0,0.0,
2154617,365,25,0.0684931506849315,0.0,
2158992,365,1,0.0027397260273972603,0.0,
2186330,365,1,0.0027397260273972603,0.0,
2187563,365,0,0.0,0.0,
2187906,365,283,0.7753424657534247,0.0,
2191169,365,41,0.11232876712328767,0.0,
2191633,365,1,0.0027397260273972603,0.0,
2194715,365,55,0.1506849315068493,0.0,
2197168,365,101,0.27671232876712326,0.0,
2197982,365,55,0.1506849315068493,0.0,
2203983,365,362,0.9917808219178083,0.0,
2208757,365,355,0.9726027397260274,0.0,
2211594,365,0,0.0,0.0,
2215336,365,4,0.010958904109589041,0.0,
2217257,365,317,0.8684931506849315,0.0,
2238105,365,159,0.43561643835616437,0.0,
2249292,365,195,0.5342465753424658,0.0,
2256124,365,197,0.5397260273972603,0.0,
2260626,365,0,0.0,0.0,
2263643,365,45,0.1232876712328767,0.0,
2267088,365,82,0.22465753424657534,0.0,
2268329,365,93,0.2547945205479452,0.0,
2274086,365,0,0.0,0.0,
2277640,365,365,1.0,0.0,
2284536,365,17,0.04657534246575343,0.0,
2297917,365,15,0.0410958904109589,0.0,
2298775,365,0,0.0,0.0,
2303981,365,210,0.5753424657534246,0.0,
2309250,365,22,0.06027397260273973,0.0,
2332949,365,18,0.049315068493150684,0.0,
2339333,365,234,0.6410958904109589,0.0,
2350464,365,365,1.0,0.0,
2352218,365,0,0.0,0.0,
2357110,365,0,0.0,0.0,
2367298,365,0,0.0,0.0,
2373176,365,29,0.07945205479452055,0.0,
2385623,365,276,0.7561643835616438,0.0,
2386589,365,243,0.6657534246575343,0.0,
2387265,365,276,0.7561643835616438,0.0,
2387605,365,194,0.5315068493150685,0.0,
2391699,365,51,0.13972602739726028,0.0,
2392869,365,243,0.6657534246575343,0.0,
2396734,365,0,0.0,0.0,
2399736,365,87,0.23835616438356164,0.0,
2406966,365,52,0.14246575342465753,0.0,
2412633,365,273,0.7479452054794521,0.0,
2413338,365,115,0.3150684931506849,0.0,
2418658,365,10,0.0273972602739726,0.0,
2419879,365,34,0.09315068493150686,0.0,
2420536,365,21,0.057534246575342465,0.0,
2426152,365,365,1.0,0.0,
2441908,365,76,0.20821917808219179,0.0,
2459519,365,20,0.0547945205479452,0.0,
2467550,365,317,0.8684931506849315,0.0,
2471659,365,15,0.0410958904109589,0.0,
2471731,365,0,0.0,0.0,
2472850,365,0,0.0,0.0,
2474569,365,0,0.0,0.0,
2481189,365,33,0.09041095890410959,0.0,
2481869,365,42,0.11506849315068493,0.0,
2484067,365,0,0.0,0.0,
2486612,365,106,0.29041095890410956,0.0,
2487892,365,22,0.06027397260273973,0.0,
2488228,365,322,0.8821917808219178,0.0,
2489283,365,198,0.5424657534246575,0.0,
2489339,365,365,1.0,0.0,
2492143,365,0,0.0,0.0,
2493658,365,41,0.11232876712328767,0.0,
2494157,365,110,0.3013698630136986,0.0,
2500188,365,0,0.0,0.0,
2508065,365,62,0.16986301369863013,0.0,
2515795,365,0,0.0,0.0,
2516391,365,14,0.038356164383561646,0.0,
2520890,365,187,0.5123287671232877,0.0,
2522091,365,3,0.00821917808219178,0.0,
2525172,365,24,0.06575342465753424,0.0,
2526129,365,280,0.7671232876712328,0.0,
2526405,365,205,0.5616438356164384,0.0,
2532879,365,4,0.010958904109589041,0.0,
2536507,365,30,0.0821917808219178,0.0,
2539881,365,363,0.9945205479452055,0.0,
2556794,365,246,0.673972602739726,0.0,
2557712,365,146,0.4,0.0,
2577625,365,65,0.1780821917808219,0.0,
2584354,365,62,0.16986301369863013,0.0,
2586350,365,3,0.00821917808219178,0.0,
2586642,365,0,0.0,0.0,
2593176,365,13,0.03561643835616438,0.0,
2593263,365,7,0.019178082191780823,0.0,
2605975,365,20,0.0547945205479452,0.0,
2610187,365,0,0.0,0.0,
2612025,365,5,0.0136986301369863,0.0,
2612399,365,73,0.2,0.0,
2614387,365,27,0.07397260273972603,0.0,
2620429,365,136,0.3726027397260274,0.0,
2621746,365,42,0.11506849315068493,0.0,
2628010,365,335,0.9178082191780822,0.0,
2630912,365,98,0.2684931506849315,0.0,
2638086,365,56,0.15342465753424658,0.0,
2642359,365,6,0.01643835616438356,0.0,
2650482,365,0,0.0,0.0,
2652941,365,5,0.0136986301369863,0.0,
2660384,365,281,0.7698630136986301,0.0,
2670365,365,203,0.5561643835616439,0.0,
2686374,365,11,0.030136986301369864,0.0,
2686624,365,318,0.8712328767123287,0.0,
2686659,365,16,0.043835616438356165,0.0,
2687172,365,10,0.0273972602739726,0.0,
2688555,365,19,0.052054794520547946,0.0,
2691273,365,186,0.5095890410958904,0.0,
2692126,365,272,0.7452054794520548,0.0,
2693137,365,0,0.0,0.0,
2693700,365,7,0.019178082191780823,0.0,
2695493,365,117,0.32054794520547947,0.0,
2710274,365,280,0.7671232876712328,0.0,
2715623,365,55,0.1506849315068493,0.0,
2720963,365,0,0.0,0.0,
2721575,365,25,0.0684931506849315,0.0,
2723368,365,27,0.07397260273972603,0.0,
2727808,365,19,0.052054794520547946,0.0,
2727938,365,286,0.7835616438356164,0.0,
2727984,365,149,0.40821917808219177,0.0,
2729077,365,63,0.1726027397260274,0.0,
2731253,365,9,0.024657534246575342,0.0,
2736961,365,43,0.1178082191780822,0.0,
2737012,365,274,0.7506849315068493,0.0,
2737038,365,32,0.08767123287671233,0.0,
2746782,365,262,0.7178082191780822,0.0,
2749725,365,90,0.2465753424657534,0.0,
2755730,365,30,0.0821917808219178,0.0,
2760901,365,0,0.0,0.0,
2761092,365,4,0.010958904109589041,0.0,
2762241,365,0,0.0,0.0,
2763078,365,0,0.0,0.0,
2764126,365,62,0.16986301369863013,0.0,
2769088,365,59,0.16164383561643836,0.0,
2776890,365,219,0.6,0.0,
2778101,365,0,0.0,0.0,
2800448,365,294,0.8054794520547945,0.0,
2802844,365,37,0.10136986301369863,0.0,
2804399,365,24,0.06575342465753424,0.0,
2808357,365,365,1.0,0.0,
2809796,365,10,0.0273972602739726,0.0,
2818292,365,0,0.0,0.0,
2818420,365,0,0.0,0.0,
2822984,365,90,0.2465753424657534,0.0,
2825852,365,186,0.5095890410958904,0.0,
2830174,365,28,0.07671232876712329,0.0,
2836237,365,153,0.4191780821917808,0.0,
2856806,365,156,0.4273972602739726,0.0,
2858482,365,195,0.5342465753424658,0.0,
2865992,365,89,0.24383561643835616,0.0,
2868006,365,240,0.6575342465753424,0.0,
2875975,365,188,0.5150684931506849,0.0,
2881446,365,139,0.38082191780821917,0.0,
2882641,365,103,0.2821917808219178,0.0,
2897897,365,118,0.3232876712328767,0.0,
2898401,365,244,0.6684931506849315,0.0,
2898954,365,276,0.7561643835616438,0.0,
2905375,365,218,0.5972602739726027,0.0,
2906694,365,0,0.0,0.0,
2909809,365,0,0.0,0.0,
2919571,365,0,0.0,0.0,
2923529,365,23,0.06301369863013699,0.0,
2926776,365,0,0.0,0.0,
2931922,365,0,0.0,0.0,
2933877,365,90,0.2465753424657534,0.0,
2934389,365,198,0.5424657534246575,0.0,
2935486,365,78,0.2136986301369863,0.0,
2943860,365,20,0.0547945205479452,0.0,
2944021,365,29,0.07945205479452055,0.0,
2950213,365,277,0.7589041095890411,0.0,
2955782,365,43,0.1178082191780822,0.0,
2958318,365,363,0.9945205479452055,0.0,
2966415,365,3,0.00821917808219178,0.0,
2969955,365,118,0.3232876712328767,0.0,
2970666,365,22,0.06027397260273973,0.0,
2976798,365,32,0.08767123287671233,0.0,
2978929,365,281,0.7698630136986301,0.0,
2979387,365,0,0.0,0.0,
2980762,365,276,0.7561643835616438,0.0,
2986056,365,1,0.0027397260273972603,0.0,
2989758,365,290,0.7945205479452054,0.0,
2994309,365,21,0.057534246575342465,0.0,
2995996,365,72,0.19726027397260273,0.0,
3004007,365,36,0.09863013698630137,0.0,
3005854,365,0,0.0,0.0,
3022564,365,35,0.0958904109589041,0.0,
3024336,365,0,0.0,0.0,
3025456,365,14,0.038356164383561646,0.0,
3031415,365,344,0.9424657534246575,0.0,
3033913,365,298,0.8164383561643835,0.0,
3038772,365,17,0.04657534246575343,0.0,
3039438,365,268,0.7342465753424657,0.0,
3040278,365,118,0.3232876712328767,0.0,
3041619,365,331,0.9068493150684932,0.0,
3050140,365,103,0.2821917808219178,0.0,
3052151,365,5,0.0136986301369863,0.0,
3053237,365,2,0.005479452054794521,0.0,
3061918,365,0,0.0,0.0,
3066740,365,34,0.09315068493150686,0.0,
3076065,365,0,0.0,0.0,
3085726,365,0,0.0,0.0,
3096191,365,0,0.0,0.0,
3115801,365,103,0.2821917808219178,0.0,
3120652,365,276,0.7561643835616438,0.0,
3121829,365,125,0.3424657534246575,0.0,
3123041,365,9,0.024657534246575342,0.0,
3123632,365,34,0.09315068493150686,0.0,
3124383,365,36,0.09863013698630137,0.0,
3124961,365,365,1.0,0.0,
3126153,365,0,0.0,0.0,
3139847,365,316,0.8657534246575342,0.0,
3139972,365,12,0.03287671232876712,0.0,
3143175,365,71,0.19452054794520549,0.0,
3143227,365,17,0.04657534246575343,0.0,
3144311,365,58,0.1589041095890411,0.0,
3144597,365,198,0.5424657534246575,0.0,
3146212,365,275,0.7534246575342466,0.0,
3147706,365,3,0.00821917808219178,0.0,
3155785,365,240,0.6575342465753424,0.0,
3157738,365,64,0.17534246575342466,0.0,
3158210,365,1,0.0027397260273972603,0.0,
3158243,365,144,0.39452054794520547,0.0,
3168651,365,0,0.0,0.0,
3177005,365,54,0.14794520547945206,0.0,
3186785,365,220,0.6027397260273972,0.0,
3193738,365,88,0.2410958904109589,0.0,
3200646,365,258,0.7068493150684931,0.0,
3206305,365,118,0.3232876712328767,0.0,
3208330,365,34,0.09315068493150686,0.0,
3208667,365,189,0.5178082191780822,0.0,
3209633,365,7,0.019178082191780823,0.0,
3209964,365,0,0.0,0.0,
3215404,365,365,1.0,0.0,
3226793,365,0,0.0,0.0,
3231850,365,37,0.10136986301369863,0.0,
3237501,365,0,0.0,0.0,
3238295,365,216,0.5917808219178082,0.0,
3242247,365,6,0.01643835616438356,0.0,
3242605,365,333,0.9123287671232877,0.0,
3245876,365,1,0.0027397260273972603,0.0,
3246706,365,109,0.29863013698630136,0.0,
3250577,365,0,0.0,0.0,
3251016,365,28,0.07671232876712329,0.0,
3251069,365,0,0.0,0.0,
3254956,365,0,0.0,0.0,
3258213,365,333,0.9123287671232877,0.0,
3258386,365,0,0.0,0.0,
3258585,365,210,0.5753424657534246,0.0,
3263071,365,0,0.0,0.0,
3263722,365,187,0.5123287671232877,0.0,
3265292,365,186,0.5095890410958904,0.0,
3269390,365,44,0.12054794520547946,0.0,
3270492,365,20,0.0547945205479452,0.0,
3272374,365,0,0.0,0.0,
3273240,365,127,0.34794520547945207,0.0,
3279728,365,34,0.09315068493150686,0.0,
3281072,365,63,0.1726027397260274,0.0,
3282000,365,0,0.0,0.0,
3282760,365,0,0.0,0.0,
3291295,365,277,0.7589041095890411,0.0,
3291777,365,0,0.0,0.0,
3293438,365,234,0.6410958904109589,0.0,
3294243,365,107,0.29315068493150687,0.0,
3294804,365,12,0.03287671232876712,0.0,
3303376,365,93,0.2547945205479452,0.0,
3303857,365,0,0.0,0.0,
3303978,365,215,0.589041095890411,0.0,
3308825,365,6,0.01643835616438356,0.0,
3308979,365,145,0.3972602739726027,0.0,
3312406,365,24,0.06575342465753424,0.0,
3316219,365,205,0.5616438356164384,0.0,
3317940,365,60,0.1643835616438356,0.0,
3319386,365,0,0.0,0.0,
3329962,365,0,0.0,0.0,
3333971,365,28,0.07671232876712329,0.0,
3334052,365,12,0.03287671232876712,0.0,
3344977,365,199,0.5452054794520548,0.0,
3345341,365,365,1.0,0.0,
3352685,365,304,0.8328767123287671,0.0,
3354614,365,0,0.0,0.0,
3354761,365,186,0.5095890410958904,0.0,
3372535,365,75,0.2054794520547945,0.0,
3379116,365,68,0.1863013698630137,0.0,
3380159,365,217,0.5945205479452055,0.0,
3382533,365,16,0.043835616438356165,0.0,
3383329,365,78,0.2136986301369863,0.0,
3385421,365,1,0.0027397260273972603,0.0,
3386862,365,365,1.0,0.0,
3394338,365,0,0.0,0.0,
3394837,365,44,0.12054794520547946,0.0,
3394936,365,56,0.15342465753424658,0.0,
3396140,365,9,0.024657534246575342,0.0,
3401644,365,345,0.9452054794520548,0.0,
3402376,365,153,0.4191780821917808,0.0,
3403638,365,1,0.0027397260273972603,0.0,
3403858,365,153,0.4191780821917808,0.0,
3404557,365,1,0.0027397260273972603,0.0,
3404700,365,8,0.021917808219178082,0.0,
3404914,365,153,0.4191780821917808,0.0,
3412630,365,65,0.1780821917808219,0.0,
3413183,365,0,0.0,0.0,
3416217,365,0,0.0,0.0,
3416590,365,0,0.0,0.0,
3418230,365,0,0.0,0.0,
3418349,365,263,0.7205479452054795,0.0,
3422894,365,363,0.9945205479452055,0.0,
3424114,365,1,0.0027397260273972603,0.0,
3424242,365,0,0.0,0.0,
3424991,365,22,0.06027397260273973,0.0,
3426639,365,34,0.09315068493150686,0.0,
3434459,365,44,0.12054794520547946,0.0,
3441402,365,7,0.019178082191780823,0.0,
3446274,365,213,0.5835616438356165,0.0,
3449059,365,15,0.0410958904109589,0.0,
3456599,365,12,0.03287671232876712,0.0,
3463245,365,125,0.3424657534246575,0.0,
3468261,365,274,0.7506849315068493,0.0,
3479241,365,48,0.13150684931506848,0.0,
3479851,365,7,0.019178082191780823,0.0,
3487824,365,304,0.8328767123287671,0.0,
3488436,365,2,0.005479452054794521,0.0,
3489083,365,5,0.0136986301369863,0.0,
3489837,365,0,0.0,0.0,
3490239,365,6,0.01643835616438356,0.0,
3494608,365,222,0.6082191780821918,0.0,
3497530,365,0,0.0,0.0,
3498114,365,16,0.043835616438356165,0.0,
3504521,365,303,0.8301369863013699,0.0,
3505739,365,0,0.0,0.0,
3510818,365,10,0.0273972602739726,0.0,
3518808,365,22,0.06027397260273973,0.0,
3522409,365,27,0.07397260273972603,0.0,
3528627,365,0,0.0,0.0,
3529563,365,0,0.0,0.0,
3531616,365,33,0.09041095890410959,0.0,
3533112,365,365,1.0,0.0,
3533224,365,14,0.038356164383561646,0.0,
3534364,365,335,0.9178082191780822,0.0,
3534444,365,365,1.0,0.0,
3535171,365,0,0.0,0.0,
3543084,365,216,0.5917808219178082,0.0,
3543247,365,40,0.1095890410958904,0.0,
3543791,365,106,0.29041095890410956,0.0,
3544550,365,72,0.19726027397260273,0.0,
3544953,365,0,0.0,0.0,
3544964,365,0,0.0,0.0,
3551668,365,20,0.0547945205479452,0.0,
3552006,365,34,0.09315068493150686,0.0,
3552523,365,344,0.9424657534246575,0.0,
3554558,365,22,0.06027397260273973,0.0,
3561108,365,0,0.0,0.0,
3561237,365,0,0.0,0.0,
3562617,365,179,0.4904109589041096,0.0,
3563218,365,88,0.2410958904109589,0.0,
3570691,365,21,0.057534246575342465,0.0,
3582883,365,7,0.019178082191780823,0.0,
3584790,365,363,0.9945205479452055,0.0,
3585592,365,181,0.4958904109589041,0.0,
3592838,365,47,0.12876712328767123,0.0,
3593582,365,365,1.0,0.0,
3594885,365,2,0.005479452054794521,0.0,
3594959,365,13,0.03561643835616438,0.0,
3604904,365,0,0.0,0.0,
3604931,365,67,0.18356164383561643,0.0,
3610724,365,4,0.010958904109589041,0.0,
3613516,365,277,0.7589041095890411,0.0,
3615614,365,13,0.03561643835616438,0.0,
3624990,365,67,0.18356164383561643,0.0,
3626162,365,95,0.2602739726027397,0.0,
3626497,365,363,0.9945205479452055,0.0,
3627658,365,34,0.09315068493150686,0.0,
3630581,365,16,0.043835616438356165,0.0,
3637180,365,3,0.00821917808219178,0.0,
3639023,365,0,0.0,0.0,
3642289,365,37,0.10136986301369863,0.0,
3646393,365,9,0.024657534246575342,0.0,
3652434,365,6,0.01643835616438356,0.0,
3652612,365,0,0.0,0.0,
3653575,365,0,0.0,0.0,
3656508,365,277,0.7589041095890411,0.0,
3657819,365,10,0.0273972602739726,0.0,
3666970,365,5,0.0136986301369863,0.0,
3673011,365,187,0.5123287671232877,0.0,
3673759,365,2,0.005479452054794521,0.0,
3676779,365,74,0.20273972602739726,0.0,
3677729,365,30,0.0821917808219178,0.0,
3678718,365,9,0.024657534246575342,0.0,
3679617,365,0,0.0,0.0,
3686556,365,26,0.07123287671232877,0.0,
3689119,365,0,0.0,0.0,
3689416,365,276,0.7561643835616438,0.0,
3691288,365,77,0.21095890410958903,0.0,
3697351,365,35,0.0958904109589041,0.0,
3703121,365,191,0.5232876712328767,0.0,
3706719,365,0,0.0,0.0,
3720429,365,42,0.11506849315068493,0.0,
3720511,365,0,0.0,0.0,
3720731,365,0,0.0,0.0,
3726391,365,0,0.0,0.0,
3727017,365,216,0.5917808219178082,0.0,
3728802,365,365,1.0,0.0,
3732076,365,1,0.0027397260273972603,0.0,
3732094,365,0,0.0,0.0,
3732103,365,0,0.0,0.0,
3732949,365,186,0.5095890410958904,0.0,
3738724,365,0,0.0,0.0,
3739681,365,90,0.2465753424657534,0.0,
3751503,365,0,0.0,0.0,
3753645,365,154,0.42191780821917807,0.0,
3757858,365,5,0.0136986301369863,0.0,
3759039,365,365,1.0,0.0,
3766055,365,0,0.0,0.0,
3766285,365,365,1.0,0.0,
3766866,365,277,0.7589041095890411,0.0,
3768626,365,2,0.005479452054794521,0.0,
3768742,365,0,0.0,0.0,
3768745,365,4,0.010958904109589041,0.0,
3769336,365,200,0.547945205479452,0.0,
3770248,365,0,0.0,0.0,
3772674,365,18,0.049315068493150684,0.0,
3773417,365,276,0.7561643835616438,0.0,
3773568,365,0,0.0,0.0,
3773700,365,365,1.0,0.0,
3773784,365,187,0.5123287671232877,0.0,
3774113,365,0,0.0,0.0,
3783162,365,365,1.0,0.0,
3791920,365,17,0.04657534246575343,0.0,
3793047,365,363,0.9945205479452055,0.0,
3793185,365,0,0.0,0.0,
3793406,365,365,1.0,0.0,
3793790,365,17,0.04657534246575343,0.0,
3803212,365,0,0.0,0.0,
3803947,365,99,0.27123287671232876,0.0,
3811828,365,8,0.021917808219178082,0.0,
3811872,365,14,0.038356164383561646,0.0,
3811930,365,7,0.019178082191780823,0.0,
3811955,365,12,0.03287671232876712,0.0,
3812725,365,365,1.0,0.0,
3817141,365,61,0.16712328767123288,0.0,
3818746,365,45,0.1232876712328767,0.0,
3819831,365,364,0.9972602739726028,0.0,
3820186,365,87,0.23835616438356164,0.0,
3821663,365,5,0.0136986301369863,0.0,
3821822,365,5,0.0136986301369863,0.0,
3835995,365,12,0.03287671232876712,0.0,
3843706,365,56,0.15342465753424658,0.0,
3844087,365,7,0.019178082191780823,0.0,
3849918,365,215,0.589041095890411,0.0,
3852117,365,53,0.14520547945205478,0.0,
3858725,365,186,0.5095890410958904,0.0,
3859882,365,263,0.7205479452054795,0.0,
3861673,365,54,0.14794520547945206,0.0,
3868138,365,227,0.6219178082191781,0.0,
3868844,365,12,0.03287671232876712,0.0,
3870253,365,187,0.5123287671232877,0.0,
3870937,365,29,0.07945205479452055,0.0,
3876097,365,8,0.021917808219178082,0.0,
3882930,365,52,0.14246575342465753,0.0,
3883041,365,0,0.0,0.0,
3883137,365,123,0.336986301369863,0.0,
3883392,365,3,0.00821917808219178,0.0,
3884805,365,10,0.0273972602739726,0.0,
3884851,365,0,0.0,0.0,
3888924,365,1,0.0027397260273972603,0.0,
3888986,365,0,0.0,0.0,
3889050,365,1,0.0027397260273972603,0.0,
3889280,365,0,0.0,0.0,
3889299,365,0,0.0,0.0,
3889330,365,1,0.0027397260273972603,0.0,
3890786,365,57,0.15616438356164383,0.0,
3890990,365,190,0.5205479452054794,0.0,
3891695,365,208,0.5698630136986301,0.0,
3898413,365,15,0.0410958904109589,0.0,
3898692,365,156,0.4273972602739726,0.0,
3899160,365,292,0.8,0.0,
3904056,365,0,0.0,0.0,
3906076,365,25,0.0684931506849315,0.0,
3908378,365,261,0.7150684931506849,0.0,
3915826,365,241,0.6602739726027397,0.0,
3916050,365,0,0.0,0.0,
3921664,365,278,0.7616438356164383,0.0,
3922845,365,118,0.3232876712328767,0.0,
3922853,365,123,0.336986301369863,0.0,
3925572,365,0,0.0,0.0,
3925573,365,363,0.9945205479452055,0.0,
3926008,365,22,0.06027397260273973,0.0,
3930270,365,10,0.0273972602739726,0.0,
3930681,365,365,1.0,0.0,
3931346,365,0,0.0,0.0,
3931571,365,202,0.5534246575342465,0.0,
3932674,365,327,0.8958904109589041,0.0,
3939683,365,1,0.0027397260273972603,0.0,
3940265,365,11,0.030136986301369864,0.0,
3946160,365,202,0.5534246575342465,0.0,
3946631,365,341,0.9342465753424658,0.0,
3946674,365,4,0.010958904109589041,0.0,
3951768,365,304,0.8328767123287671,0.0,
3953365,365,276,0.7561643835616438,0.0,
3953611,365,205,0.5616438356164384,0.0,
3959442,365,14,0.038356164383561646,0.0,
3959460,365,207,0.5671232876712329,0.0,
3961077,365,186,0.5095890410958904,0.0,
3963320,365,0,0.0,0.0,
3968416,365,314,0.8602739726027397,0.0,
3970736,365,15,0.0410958904109589,0.0,
3971137,365,1,0.0027397260273972603,0.0,
3971346,365,3,0.00821917808219178,0.0,
3971934,365,0,0.0,0.0,
3975434,365,276,0.7561643835616438,0.0,
3977450,365,283,0.7753424657534247,0.0,
3977605,365,57,0.15616438356164383,0.0,
3979496,365,0,0.0,0.0,
3986788,365,289,0.7917808219178082,0.0,
3986793,365,308,0.8438356164383561,0.0,
3987838,365,288,0.7890410958904109,0.0,
3992155,365,205,0.5616438356164384,0.0,
3993960,365,365,1.0,0.0,
3994397,365,16,0.043835616438356165,0.0,
3994601,365,18,0.049315068493150684,0.0,
3994634,365,21,0.057534246575342465,0.0,
3995007,365,328,0.8986301369863013,0.0,
3998922,365,204,0.5589041095890411,0.0,
3998984,365,310,0.8493150684931506,0.0,
4008373,365,273,0.7479452054794521,0.0,
4009295,365,186,0.5095890410958904,0.0,
4009508,365,199,0.5452054794520548,0.0,
4016079,365,219,0.6,0.0,
4016650,365,277,0.7589041095890411,0.0,
4017140,365,318,0.8712328767123287,0.0,
4022127,365,0,0.0,0.0,
4023177,365,0,0.0,0.0,
4024844,365,14,0.038356164383561646,0.0,
4025593,365,223,0.6109589041095891,0.0,
4025954,365,13,0.03561643835616438,0.0,
4026757,365,0,0.0,0.0,
4030600,365,365,1.0,0.0,
4030640,365,43,0.1178082191780822,0.0,
4031625,365,270,0.7397260273972602,0.0,
4038347,365,0,0.0,0.0,
4041868,365,3,0.00821917808219178,0.0,
4046863,365,15,0.0410958904109589,0.0,
4047058,365,26,0.07123287671232877,0.0,
4047399,365,272,0.7452054794520548,0.0,
4053092,365,23,0.06301369863013699,0.0,
4053644,365,365,1.0,0.0,
4053972,365,197,0.5397260273972603,0.0,
4061051,365,2,0.005479452054794521,0.0,
4061207,365,307,0.8410958904109589,0.0,
4066344,365,0,0.0,0.0,
4069543,365,27,0.07397260273972603,0.0,
4075152,365,359,0.9835616438356164,0.0,
4077920,365,314,0.8602739726027397,0.0,
4082250,365,41,0.11232876712328767,0.0,
4082986,365,110,0.3013698630136986,0.0,
4084398,365,139,0.38082191780821917,0.0,
4084712,365,335,0.9178082191780822,0.0,
4085439,365,20,0.0547945205479452,0.0,
4092037,365,173,0.473972602739726,0.0,
4100009,365,316,0.8657534246575342,0.0,
4104442,365,0,0.0,0.0,
4105081,365,0,0.0,0.0,
4105164,365,25,0.0684931506849315,0.0,
4106041,365,0,0.0,0.0,
4110396,365,0,0.0,0.0,
4111137,365,23,0.06301369863013699,0.0,
4111954,365,350,0.958904109589041,0.0,
4116645,365,31,0.08493150684931507,0.0,
4118282,365,285,0.7808219178082192,0.0,
4121334,365,245,0.6712328767123288,0.0,
4122325,365,365,1.0,0.0,
4125779,365,0,0.0,0.0,
4126284,365,15,0.0410958904109589,0.0,
4127196,365,57,0.15616438356164383,0.0,
4129218,365,0,0.0,0.0,
4130102,365,258,0.7068493150684931,0.0,
4130112,365,195,0.5342465753424658,0.0,
4135710,365,225,0.6164383561643836,0.0,
4137114,365,77,0.21095890410958903,0.0,
4138423,365,13,0.03561643835616438,0.0,
4144767,365,77,0.21095890410958903,0.0,
4151093,365,6,0.01643835616438356,0.0,
4151430,365,16,0.043835616438356165,0.0,
4157572,365,0,0.0,0.0,
4163204,365,0,0.0,0.0,
4163306,365,7,0.019178082191780823,0.0,
4163851,365,7,0.019178082191780823,0.0,
4165387,365,286,0.7835616438356164,0.0,
4170863,365,35,0.0958904109589041,0.0,
4172364,365,0,0.0,0.0,
4180905,365,363,0.9945205479452055,0.0,
4181226,365,0,0.0,0.0,
4182732,365,0,0.0,0.0,
4184211,365,3,0.00821917808219178,0.0,
4187961,365,3,0.00821917808219178,0.0,
4190689,365,138,0.3780821917808219,0.0,
4190771,365,16,0.043835616438356165,0.0,
4199019,365,7,0.019178082191780823,0.0,
4205026,365,6,0.01643835616438356,0.0,
4208555,365,365,1.0,0.0,
4210585,365,3,0.00821917808219178,0.0,
4211081,365,65,0.1780821917808219,0.0,
4211629,365,249,0.6821917808219178,0.0,
4211836,365,365,1.0,0.0,
4218733,365,14,0.038356164383561646,0.0,
4223597,365,17,0.04657534246575343,0.0,
4225225,365,0,0.0,0.0,
4226386,365,56,0.15342465753424658,0.0,
4231670,365,5,0.0136986301369863,0.0,
4235559,365,338,0.9260273972602739,0.0,
4236723,365,3,0.00821917808219178,0.0,
4238106,365,341,0.9342465753424658,0.0,
4240933,365,8,0.021917808219178082,0.0,
4241862,365,363,0.9945205479452055,0.0,
4242626,365,49,0.13424657534246576,0.0,
4243163,365,77,0.21095890410958903,0.0,
4250367,365,0,0.0,0.0,
4250639,365,269,0.736986301369863,0.0,
4250749,365,16,0.043835616438356165,0.0,
4250938,365,4,0.010958904109589041,0.0,
4251235,365,62,0.16986301369863013,0.0,
4251426,365,46,0.12602739726027398,0.0,
4252591,365,0,0.0,0.0,
4256558,365,164,0.44931506849315067,0.0,
4256705,365,13,0.03561643835616438,0.0,
4257097,365,0,0.0,0.0,
4258515,365,276,0.7561643835616438,0.0,
4258762,365,0,0.0,0.0,
4264012,365,1,0.0027397260273972603,0.0,
4264043,365,75,0.2054794520547945,0.0,
4264056,365,96,0.26301369863013696,0.0,
4270642,365,0,0.0,0.0,
4271174,365,0,0.0,0.0,
4271221,365,5,0.0136986301369863,0.0,
4277026,365,276,0.7561643835616438,0.0,
4278896,365,8,0.021917808219178082,0.0,
4279578,365,216,0.5917808219178082,0.0,
4279876,365,254,0.6958904109589041,0.0,
4287974,365,187,0.5123287671232877,0.0,
